url,price_per_month,m2,price_m2,bedrooms,bathrooms,encoded_neighborhood
https://www.habitaclia.com/alquiler-piso-lujoso_en_el_centro_totalmente_equipado_y_con_vistas_dreta_de_l_eixample-barcelona-i41111000000006.htm?pag=11&f=&geo=p&from=list&lo=55,2800,85,32.94,2,2,48
https://www.habitaclia.com/alquiler-piso-sarria-barcelona-i40455000000040.htm?pag=11&f=&geo=p&from=list&lo=55,3500,160,21.88,4,4,51
https://www.habitaclia.com/alquiler-piso-en_baix_guinardo_el_camp_d_en_grassot_i_gracia_nova-barcelona-i5491003316635.htm?pag=11&f=&geo=p&from=list&lo=55,1650,80,20.63,3,2,38
https://www.habitaclia.com/alquiler-atico-elegante_en_el_corazon_de_con_espectacular_terra_dreta_de_l_eixample-barcelona-i10803000001186.htm?pag=11&f=&geo=p&from=list&lo=55,2400,56,42.86,2,1,48
https://www.habitaclia.com/alquiler-apartamento-con_2_habitaciones_con_ascensor_parking_calefaccio_la_vila_olimpica_del_poblenou-barcelona-i46555000000022.htm?pag=11&f=&geo=p&from=list&lo=55,1800,60,30.0,2,2,45
https://www.habitaclia.com/alquiler-piso-reformado_tres_dormitorios_en_gracia_vila_de_gracia-barcelona-i4517004227702.htm?pag=11&f=&geo=p&from=list&lo=55,1400,70,20.0,3,1,44
https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_con_ascensor_avenida_diagonal_367_dreta_de_l_eixample-barcelona-i42706000000149.htm?pag=11&f=&geo=p&from=list&lo=55,2300,124,18.55,3,2,48
https://www.habitaclia.com/alquiler-piso-gran_con_mucha_luz_en_ultima_planta_de_finca_catalogada_dia_sant_gervasi_galvany-barcelona-i10344003630712.htm?pag=11&f=&geo=p&from=list&lo=55,3000,188,15.96,5,3,49
https://www.habitaclia.com/alquiler-apartamento-elegante_acogedor_y_con_balcon_st_pere_sta_caterina_el_born-barcelona-i26194004479236.htm?pag=11&f=&geo=p&from=list&lo=55,1950,80,24.38,1,1,46
https://www.habitaclia.com/alquiler-chalet-lujosa_villa_de_diseno_con_gran_parcela_y_piscina_privada_en_val_vallvidrera_tibidabo_les_planes-barcelona-i14453004331828.htm?pag=11&f=&geo=p&from=list&lo=55,20000,611,32.73,10,9,54
https://www.habitaclia.com/alquiler-piso-putget_farro-barcelona-i4691004384527.htm?pag=11&f=&geo=p&from=list&lo=55,1900,92,20.65,3,2,26
https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_con_ascensor_dreta_de_l_eixample-barcelona-i45420000000059.htm?pag=11&f=&geo=p&from=list&lo=55,3500,95,36.84,3,2,48
https://www.habitaclia.com/alquiler-piso-en_en_calle_consell_de_cent_la_nova_esquerra_de_l_eixample-barcelona-i2630003852891.htm?pag=11&f=&geo=p&from=list&lo=55,1800,116,15.52,3,1,35
https://www.habitaclia.com/alquiler-piso-trinitat_nova-barcelona-i2238000000149.htm?pag=11&f=&geo=p&from=list&lo=55,950,50,19.0,1,1,2
https://www.habitaclia.com/alquiler-triplex-de_diseno_amueblado_para_entrar_calle_de_mora_d_ebre_50_el_coll-barcelona-i4542004335071.htm?pag=12&f=&geo=p&from=list&lo=55,2000,170,11.76,3,4,19
https://www.habitaclia.com/alquiler-piso-de_temporada_maximo_11_meses_reformado_amueblado_y_e_la_nova_esquerra_de_l_eixample-barcelona-i39582000000029.htm?pag=12&f=&geo=p&from=list&lo=55,1600,65,24.62,2,1,35
https://www.habitaclia.com/alquiler-piso-de_3hab_en_les_corts_barri_de_les_corts-barcelona-i1178004501496.htm?pag=12&f=&geo=p&from=list&lo=55,1800,90,20.0,3,2,47
https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_amueblado_sarria-barcelona-i43381000000010.htm?pag=12&f=&geo=p&from=list&lo=55,2300,75,30.67,3,1,51
https://www.habitaclia.com/alquiler-atico-con_2_habitaciones_amueblado_con_ascensor_y_aire_acondicio_raval-barcelona-i4198004186740.htm?pag=12&f=&geo=p&from=list&lo=55,1300,55,23.64,2,1,37
https://www.habitaclia.com/alquiler-piso-totalmente_reformado_cerca_de_paseo_de_gracia_dreta_de_l_eixample-barcelona-i47314000000009.htm?pag=12&f=&geo=p&from=list&lo=55,2900,178,16.29,5,3,48
https://www.habitaclia.com/alquiler-piso-luminoso_y_amplio_con_gran_terraza_soleada_en_el_fort_pien_fort_pienc-barcelona-i15410004427100.htm?pag=12&f=&geo=p&from=list&lo=55,1700,96,17.71,3,2,23
https://www.habitaclia.com/alquiler-piso-excelente_ventilacion_y_luminoso_guinardo-barcelona-i4984004485962.htm?pag=12&f=&geo=p&from=list&lo=55,690,78,8.85,2,1,14
https://www.habitaclia.com/alquiler-piso-temporal_amueblado_3_habitaciones_avenida_meridiana_326_la_sagrera-barcelona-i29214000000057.htm?pag=12&f=&geo=p&from=list&lo=55,1500,85,17.65,3,1,12
https://www.habitaclia.com/alquiler-apartamento-atico_con_terraza_y_jacuzzi_calle_merce_17_gotic-barcelona-i28644004457839.htm?pag=12&f=&geo=p&from=list&lo=55,25000,230,108.7,3,3,42
https://www.habitaclia.com/alquiler-piso-amueblado_en_el_barrio_del_putxet_putget_farro-barcelona-i13219004431246.htm?pag=12&f=&geo=p&from=list&lo=55,1200,40,30.0,1,1,26
https://www.habitaclia.com/alquiler-piso-totalmente_reformado_cerca_de_paseo_de_gracia_dreta_de_l_eixample-barcelona-i47314000000013.htm?pag=12&f=&geo=p&from=list&lo=55,2600,153,16.99,5,2,48
https://www.habitaclia.com/alquiler-piso-calle_del_rector_ubach_14_sant_gervasi_galvany-barcelona-i28980000000041.htm?pag=12&f=&geo=p&from=list&lo=55,1280,64,20.0,3,2,49
https://www.habitaclia.com/alquiler-piso-vivienda_2hab_exterior_con_muebles_y_electrodomesticos_sant_marti_de_provencals-barcelona-i32743000000042.htm?pag=12&f=&geo=p&from=list&lo=55,1370,75,18.27,2,1,28
https://www.habitaclia.com/alquiler-piso-2_habitaciones_amueblado_en_barrio_sants_calle_de_sugranyes_43_sants_badal-barcelona-i37701000000067.htm?pag=12&f=&geo=p&from=list&lo=55,1250,80,15.63,2,1,18
https://www.habitaclia.com/alquiler-loft-con_ascensor_y_aire_acondicionado_poblenou-barcelona-i729004335012.htm?pag=13&f=&geo=p&from=list&lo=55,2200,100,22.0,1,2,41
https://www.habitaclia.com/alquiler-piso-muy_luminoso_en_les_corts_sant_ramon_maternitat-barcelona-i38928000000016.htm?pag=13&f=&geo=p&from=list&lo=55,1400,90,15.56,4,2,29
https://www.habitaclia.com/alquiler-piso-con_4_habitaciones_con_ascensor_calefaccion_vistas_al_mar_vallvidrera_tibidabo_les_planes-barcelona-i3914004455992.htm?pag=13&f=&geo=p&from=list&lo=55,2000,140,14.29,4,2,54
https://www.habitaclia.com/alquiler-piso-amueblado_a_5_minutos_andando_de_plaza_catalunya_raval-barcelona-i13219004431244.htm?pag=13&f=&geo=p&from=list&lo=55,1275,65,19.62,2,1,37
https://www.habitaclia.com/alquiler-piso-atico_de_temporal_en_passeig_de_montjuic_en_el_poble_sec_parc_de_montjuic-barcelona-i27758000001572.htm?pag=13&f=&geo=p&from=list&lo=55,1860,45,41.33,1,2,24
https://www.habitaclia.com/alquiler-piso-con_ascensor_calefaccion_y_aire_acondicionado_gracia_125_vila_de_gracia-barcelona-i672001772262.htm?pag=13&f=&geo=p&from=list&lo=55,1814,58,31.28,1,1,44
https://www.habitaclia.com/alquiler-piso-con_ascensor_calefaccion_y_aire_acondicionado_gracia_125_vila_de_gracia-barcelona-i672001772261.htm?pag=13&f=&geo=p&from=list&lo=55,2664,69,38.61,1,1,44
https://www.habitaclia.com/alquiler-atico-fabuloso_amueblado_y_equipado_a_pasos_de_la_estacion_poble_el_poble_sec_parc_de_montjuic-barcelona-i27758000001578.htm?pag=13&f=&geo=p&from=list&lo=55,2030,54,37.59,2,1,24
https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_amueblado_con_ascensor_calefaccion_y_ai_el_camp_d_en_grassot_i_gracia_nova-barcelona-i3839004360597.htm?pag=13&f=&geo=p&from=list&lo=55,1900,100,19.0,3,2,38
https://www.habitaclia.com/alquiler-piso-en_en_born_st_pere_sta_caterina_el_born-barcelona-i14760003330309.htm?pag=13&f=&geo=p&from=list&lo=55,1350,74,18.24,2,1,46
https://www.habitaclia.com/alquiler-apartamento-gotic-barcelona-i21202000000329.htm?pag=13&f=&geo=p&from=list&lo=55,1600,37,43.24,1,1,42
https://www.habitaclia.com/alquiler-apartamento-amueblado_el_parc_i_la_llacuna_del_poblenou-barcelona-i44432000000172.htm?pag=13&f=&geo=p&from=list&lo=55,1713,37,46.3,1,1,34
https://www.habitaclia.com/alquiler-apartamento-studio_silencioso_calle_de_balmes_372_putget_farro-barcelona-i4493003642711.htm?pag=13&f=&geo=p&from=list&lo=55,750,35,21.43,1,1,26
https://www.habitaclia.com/alquiler-piso-soleado_y_tranquilo_sant_antoni-barcelona-i26194004479235.htm?pag=13&f=&geo=p&from=list&lo=55,2300,80,28.75,3,1,33
https://www.habitaclia.com/alquiler-piso-en_finca_regia_vila_de_gracia-barcelona-i8084000001750.htm?pag=13&f=&geo=p&from=list&lo=55,1590,80,19.88,2,1,44
https://www.habitaclia.com/alquiler-apartamento-gotic-barcelona-i21202000000329.htm?pag=14&f=&geo=p&from=list&lo=55,1600,37,43.24,1,1,42
https://www.habitaclia.com/alquiler-apartamento-amueblado_el_parc_i_la_llacuna_del_poblenou-barcelona-i44432000000172.htm?pag=14&f=&geo=p&from=list&lo=55,1713,37,46.3,1,1,34
https://www.habitaclia.com/alquiler-apartamento-studio_silencioso_calle_de_balmes_372_putget_farro-barcelona-i4493003642711.htm?pag=14&f=&geo=p&from=list&lo=55,750,35,21.43,1,1,26
https://www.habitaclia.com/alquiler-piso-soleado_y_tranquilo_sant_antoni-barcelona-i26194004479235.htm?pag=14&f=&geo=p&from=list&lo=55,2300,80,28.75,3,1,33
https://www.habitaclia.com/alquiler-piso-en_finca_regia_vila_de_gracia-barcelona-i8084000001750.htm?pag=14&f=&geo=p&from=list&lo=55,1590,80,19.88,2,1,44
https://www.habitaclia.com/alquiler-estudio-fantastico_apartamento_amueblado_de_3_habitaciones_en_gracia_vila_de_gracia-barcelona-i27758000001548.htm?pag=14&f=&geo=p&from=list&lo=55,2220,80,27.75,3,2,44
https://www.habitaclia.com/alquiler-apartamento-amueblado_con_ascensor_calefaccion_y_aire_acondicio_st_pere_sta_caterina_el_born-barcelona-i31390000000106.htm?pag=14&f=&geo=p&from=list&lo=55,2245,50,44.9,1,1,46
https://www.habitaclia.com/alquiler-piso-precioso_apartamento_amueblado_y_equipado_a_pasos_de_la_estacion_el_poble_sec_parc_de_montjuic-barcelona-i27758000001573.htm?pag=14&f=&geo=p&from=list&lo=55,1960,54,36.3,2,1,24
https://www.habitaclia.com/alquiler-apartamento-merce_mar_4_gotic-barcelona-i45093000000005.htm?pag=14&f=&geo=p&from=list&lo=55,1750,65,26.92,2,1,42
https://www.habitaclia.com/alquiler-apartamento-obra_nueva_de_la_zona_franca_21_la_marina_del_prat_vermell-barcelona-i39600004439922.htm?pag=14&f=&geo=p&from=list&lo=55,1520,72,21.11,2,2,13
https://www.habitaclia.com/alquiler-piso-zona_horta_ambulatorio_parking_grande_opcional_horta-barcelona-i14201000000284.htm?pag=14&f=&geo=p&from=list&lo=55,980,71,13.8,2,1,7
https://www.habitaclia.com/alquiler-piso-alto_standing_muy_buen_estado_sant_gervasi_galvany-barcelona-i4089004437478.htm?pag=14&f=&geo=p&from=list&lo=55,6000,265,22.64,5,4,49
https://www.habitaclia.com/alquiler-apartamento-amueblado_con_ascensor_raval-barcelona-i30785000002043.htm?pag=14&f=&geo=p&from=list&lo=55,1700,55,30.91,1,1,37
https://www.habitaclia.com/alquiler-piso-de_temporal_en_zona_centrica_de_raval-barcelona-i27758000001517.htm?pag=14&f=&geo=p&from=list&lo=55,1190,45,26.44,1,1,37
https://www.habitaclia.com/alquiler-piso-en_en_ronda_general_mitre_sant_gervasi_bonanova-barcelona-i24368000000163.htm?pag=14&f=&geo=p&from=list&lo=55,3400,221,15.38,5,3,50
https://www.habitaclia.com/alquiler-apartamento-con_2_habitaciones_amueblado_con_calefaccion_y_aire_vila_de_gracia-barcelona-i30785000002046.htm?pag=15&f=&geo=p&from=list&lo=55,1650,67,24.63,2,1,44
https://www.habitaclia.com/alquiler-piso-en_en_el_raval_raval-barcelona-i14760003329470.htm?pag=15&f=&geo=p&from=list&lo=55,1500,70,21.43,2,1,37
https://www.habitaclia.com/alquiler-piso-vistas_mar_gran_terraza_3h_dobes_diagonal_mar_i_el_front_maritim_del_poblenou-barcelona-i4172004430248.htm?pag=15&f=&geo=p&from=list&lo=55,4300,190,22.63,3,2,52
https://www.habitaclia.com/alquiler-piso-loft_exclusivo_en_ciutat_vella_st_pere_sta_caterina_el_born-barcelona-i35122000000083.htm?pag=15&f=&geo=p&from=list&lo=55,7000,290,24.14,2,2,46
https://www.habitaclia.com/alquiler-apartamento-con_3_habitaciones_amueblado_con_ascensor_calefacci_gotic-barcelona-i30785000001803.htm?pag=15&f=&geo=p&from=list&lo=55,2900,108,26.85,3,2,42
https://www.habitaclia.com/alquiler-piso-moderno_y_elegante_st_pere_sta_caterina_el_born-barcelona-i8306004363176.htm?pag=15&f=&geo=p&from=list&lo=55,2100,92,22.83,1,2,46
https://www.habitaclia.com/alquiler-apartamento-con_2_habitaciones_amueblado_con_ascensor_calefacci_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000097.htm?pag=15&f=&geo=p&from=list&lo=55,3095,75,41.27,2,2,40
https://www.habitaclia.com/alquiler-piso-recien_reformado_en_sant_gervasi_galvany-barcelona-i24368000000167.htm?pag=15&f=&geo=p&from=list&lo=55,2500,110,22.73,3,2,49
https://www.habitaclia.com/alquiler-piso-calle_de_casas_i_amigo_52_porta-barcelona-i31118000000062.htm?pag=15&f=&geo=p&from=list&lo=55,1250,79,15.82,2,1,11
https://www.habitaclia.com/alquiler-atico-sant_gervasi_galvany-barcelona-i17052000000187.htm?pag=15&f=&geo=p&from=list&lo=55,1150,47,24.47,1,1,49
https://www.habitaclia.com/alquiler-apartamento-obra_nueva_de_la_zona_franca_21_la_marina_del_prat_vermell-barcelona-i39600004456868.htm?pag=15&f=&geo=p&from=list&lo=55,1560,80,19.5,2,2,13
https://www.habitaclia.com/alquiler-piso-con_4_habitaciones_con_ascensor_calefaccion_y_aire_acondic_abadessa_olzet_13_pedralbes-barcelona-i672001771732.htm?pag=15&f=&geo=p&from=list&lo=55,4261,149,28.6,4,3,53
https://www.habitaclia.com/alquiler-piso-amplio_amueblado_en_carrer_de_lluna_raval-barcelona-i27758000001544.htm?pag=15&f=&geo=p&from=list&lo=55,1915,70,27.36,2,1,37
https://www.habitaclia.com/alquiler-piso-esquinero_a_estrenar_con_enorme_terraza_calle_de_laforja_30_sant_gervasi_galvany-barcelona-i1507004169395.htm?pag=15&f=&geo=p&from=list&lo=55,2950,96,30.73,3,2,49
https://www.habitaclia.com/alquiler-piso-en_sarria-barcelona-i29085000000153.htm?pag=15&f=&geo=p&from=list&lo=55,1100,49,22.45,1,1,51
https://www.habitaclia.com/alquiler-apartamento-precioso_cerca_de_la_playa_gotic-barcelona-i45093000000003.htm?pag=16&f=&geo=p&from=list&lo=55,3500,100,35.0,4,2,42
https://www.habitaclia.com/alquiler-piso-loft_equipado_calle_dels_ases_3_st_pere_sta_caterina_el_born-barcelona-i5935004333914.htm?pag=16&f=&geo=p&from=list&lo=55,1100,45,24.44,1,1,46
https://www.habitaclia.com/alquiler-piso-de_150_m2_de_3_hab_en_c_ricardo_villa_calle_de_ricardo_villa_7_tres_torres-barcelona-i39012000001467.htm?pag=16&f=&geo=p&from=list&lo=55,2800,150,18.67,3,3,43
https://www.habitaclia.com/alquiler-apartamento-amueblado_pedralbes-barcelona-i44432000000181.htm?pag=16&f=&geo=p&from=list&lo=55,1646,37,44.49,1,1,53
https://www.habitaclia.com/alquiler-piso-obra_nueva_de_la_zona_franca_21_la_marina_del_prat_vermell-barcelona-i39600004336205.htm?pag=16&f=&geo=p&from=list&lo=55,1520,143,10.63,3,2,13
https://www.habitaclia.com/alquiler-apartamento-precioso_en_sant_gervasi_para_es_mensuales_sant_gervasi_galvany-barcelona-i5714000000574.htm?pag=16&f=&geo=p&from=list&lo=55,1575,45,35.0,1,1,49
https://www.habitaclia.com/alquiler-atico-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondi_via_augusta_349_sarria-barcelona-i672001771777.htm?pag=16&f=&geo=p&from=list&lo=55,3495,116,30.13,3,2,51
https://www.habitaclia.com/alquiler-atico-con_ascensor_piscina_calefaccion_y_aire_acondicionado_ample_11_gotic-barcelona-i672001771785.htm?pag=16&f=&geo=p&from=list&lo=55,2645,53,49.91,1,1,42
https://www.habitaclia.com/alquiler-piso-con_2_habitaciones_amueblado_con_ascensor_y_parking_placeta_d_anna_muria_2_raval-barcelona-i40478000000245.htm?pag=16&f=&geo=p&from=list&lo=55,1720,63,27.3,2,1,37
https://www.habitaclia.com/alquiler-piso-moderno_apartamento_amueblado_en_sant_antoni_sant_antoni-barcelona-i27758000001562.htm?pag=16&f=&geo=p&from=list&lo=55,1980,53,37.36,2,1,33
https://www.habitaclia.com/alquiler-piso-atico_de_temporal_en_dreta_de_l_eixample-barcelona-i27758000001581.htm?pag=16&f=&geo=p&from=list&lo=55,1800,38,47.37,1,1,48
https://www.habitaclia.com/alquiler-piso-alto_a_reformar_en_finca_regia_l_antiga_esquerra_de_l_eixample-barcelona-i4089004437450.htm?pag=16&f=&geo=p&from=list&lo=55,3000,200,15.0,3,3,40
https://www.habitaclia.com/alquiler-piso-amueblado_con_terraza_de_50m2_en_eixample_la_nova_esquerra_de_l_eixample-barcelona-i13219004431200.htm?pag=16&f=&geo=p&from=list&lo=55,2500,75,33.33,3,1,35
https://www.habitaclia.com/alquiler-piso-obra_nueva_travessera_gracia_de_9_sant_gervasi_galvany-barcelona-i41057004496264.htm?pag=16&f=&geo=p&from=list&lo=55,3000,97,30.93,3,2,49
https://www.habitaclia.com/alquiler-atico-buen_con_terraza_4_habitaciones_y_pk_el_camp_d_en_grassot_i_gracia_nova-barcelona-i12171004355274.htm?pag=16&f=&geo=p&from=list&lo=55,2100,109,19.27,4,2,38
https://www.habitaclia.com/alquiler-piso-precioso_apartamento_equipado_en_zona_centrica_de_raval-barcelona-i27758000001555.htm?pag=17&f=&geo=p&from=list&lo=55,1815,45,40.33,2,1,37
https://www.habitaclia.com/alquiler-piso-exterior_a_calle_salon_comedor_amplio_con_salida_a_balcon_sant_gervasi_bonanova-barcelona-i4509004191421.htm?pag=17&f=&geo=p&from=list&lo=55,1720,148,11.62,4,2,50
https://www.habitaclia.com/alquiler-piso-planta_baja_en_calle_peatonal_sarria-barcelona-i10906002312232.htm?pag=17&f=&geo=p&from=list&lo=55,1650,70,23.57,1,1,51
https://www.habitaclia.com/alquiler-piso-temporal_de_apartamento_de_2_habitaciones_en_raval-barcelona-i27758000001158.htm?pag=17&f=&geo=p&from=list&lo=55,1550,62,25.0,2,2,37
https://www.habitaclia.com/alquiler-apartamento-con_ascensor_sant_gervasi_galvany-barcelona-i4089004437484.htm?pag=17&f=&geo=p&from=list&lo=55,1500,64,23.44,1,1,49
https://www.habitaclia.com/alquiler-piso-hermoso_duplex_con_balcon_ubicado_en_el_centro_de_gotic-barcelona-i5714000000519.htm?pag=17&f=&geo=p&from=list&lo=55,1400,14,100.0,1,1,42
https://www.habitaclia.com/alquiler-apartamento-amueblado_pedralbes-barcelona-i44432000000176.htm?pag=17&f=&geo=p&from=list&lo=55,1789,37,48.35,1,1,53
https://www.habitaclia.com/alquiler-apartamento-amueblado_pedralbes-barcelona-i44432000000177.htm?pag=17&f=&geo=p&from=list&lo=55,1742,37,47.08,1,1,53
https://www.habitaclia.com/alquiler-piso-con_2_habitaciones_amueblado_con_ascensor_raval-barcelona-i2385003181927.htm?pag=17&f=&geo=p&from=list&lo=55,1600,70,22.86,2,2,37
https://www.habitaclia.com/alquiler-piso-en_en_sant_gervasi_galvany_sant_gervasi_galvany-barcelona-i19063000000578.htm?pag=17&f=&geo=p&from=list&lo=55,4000,206,19.42,5,3,49
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_en_gracia_putget_farro-barcelona-i31390000000138.htm?pag=17&f=&geo=p&from=list&lo=55,1945,65,29.92,2,1,26
https://www.habitaclia.com/alquiler-atico-luminoso_amueblado_y_equipado_en_zona_centrica_de_barcelon_raval-barcelona-i27758000001557.htm?pag=17&f=&geo=p&from=list&lo=55,1715,60,28.58,2,1,37
https://www.habitaclia.com/alquiler-duplex-con_2_habitaciones_sants-barcelona-i30853000000481.htm?pag=17&f=&geo=p&from=list&lo=55,1500,98,15.31,2,2,17
https://www.habitaclia.com/alquiler-piso-impecable_en_inmejorable_ubicacion_gotic-barcelona-i1507004169404.htm?pag=17&f=&geo=p&from=list&lo=55,2800,134,20.9,3,2,42
https://www.habitaclia.com/alquiler-piso-moderno_apartamento_de_a_pasos_del_metro_poble_sec_en_b_el_poble_sec_parc_de_montjuic-barcelona-i27758000001577.htm?pag=17&f=&geo=p&from=list&lo=55,1880,54,34.81,2,1,24
https://www.habitaclia.com/alquiler-atico-luminoso_amueblado_y_equipado_en_zona_centrica_de_barcelon_raval-barcelona-i27758000001557.htm?pag=18&f=&geo=p&from=list&lo=55,1715,60,28.58,2,1,37
https://www.habitaclia.com/alquiler-duplex-con_2_habitaciones_sants-barcelona-i30853000000481.htm?pag=18&f=&geo=p&from=list&lo=55,1500,98,15.31,2,2,17
https://www.habitaclia.com/alquiler-piso-impecable_en_inmejorable_ubicacion_gotic-barcelona-i1507004169404.htm?pag=18&f=&geo=p&from=list&lo=55,2800,134,20.9,3,2,42
https://www.habitaclia.com/alquiler-piso-moderno_apartamento_de_a_pasos_del_metro_poble_sec_en_b_el_poble_sec_parc_de_montjuic-barcelona-i27758000001577.htm?pag=18&f=&geo=p&from=list&lo=55,1880,54,34.81,2,1,24
https://www.habitaclia.com/alquiler-piso-amueblado_con_ascensor_calefaccion_y_aire_acondicionado_l_antiga_esquerra_de_l_eixample-barcelona-i38623000000618.htm?pag=18&f=&geo=p&from=list&lo=55,1250,70,17.86,1,2,40
https://www.habitaclia.com/alquiler-casa-agradable_reformada_en_plena_naturaleza_con_piscina_en_vall_vallvidrera_tibidabo_les_planes-barcelona-i4017003409837.htm?pag=18&f=&geo=p&from=list&lo=55,5500,680,8.09,4,4,54
https://www.habitaclia.com/alquiler-piso-sant_antoni-barcelona-i29487000004521.htm?pag=18&f=&geo=p&from=list&lo=55,1895,85,22.29,3,2,33
https://www.habitaclia.com/alquiler-piso-apartamento_de_2_dormitorios_con_terraza_en_gracia_el_camp_d_en_grassot_i_gracia_nova-barcelona-i31390000000263.htm?pag=18&f=&geo=p&from=list&lo=55,2355,90,26.17,2,1,38
https://www.habitaclia.com/alquiler-piso-luminoso_apartamento_amueblado_con_terraza_en_calle_provenca_la_nova_esquerra_de_l_eixample-barcelona-i27758000001744.htm?pag=18&f=&geo=p&from=list&lo=55,1790,64,27.97,3,1,35
https://www.habitaclia.com/alquiler-apartamento-putget_farro-barcelona-i21202000000323.htm?pag=18&f=&geo=p&from=list&lo=55,2200,80,27.5,2,1,26
https://www.habitaclia.com/alquiler-duplex-atico_con_piscina_ronda_general_mitre_191_putget_farro-barcelona-i4542004334963.htm?pag=18&f=&geo=p&from=list&lo=55,5500,198,27.78,5,5,26
https://www.habitaclia.com/alquiler-casa-chalet_en_pedralbes_pedralbes-barcelona-i8166003793295.htm?pag=18&f=&geo=p&from=list&lo=55,20000,511,39.14,5,4,53
https://www.habitaclia.com/alquiler-piso-precioso_y_funcional_de_obra_nueva_en_sarria_vallvidrera_tibidabo_les_planes-barcelona-i8166003795897.htm?pag=18&f=&geo=p&from=list&lo=55,3650,129,28.29,3,2,54
https://www.habitaclia.com/alquiler-piso-espectacular_de_obra_nueva_en_sarria_sarria-barcelona-i8166003795894.htm?pag=18&f=&geo=p&from=list&lo=55,3450,134,25.75,3,2,51
https://www.habitaclia.com/alquiler-duplex-exclusivo_con_jardin_privado_en_sarria_sarria-barcelona-i8166003795891.htm?pag=19&f=&geo=p&from=list&lo=55,4000,170,23.53,3,3,51
https://www.habitaclia.com/alquiler-piso-espectacular_de_obra_nueva_en_sarria_sarria-barcelona-i8166003795895.htm?pag=19&f=&geo=p&from=list&lo=55,3750,134,27.99,3,2,51
https://www.habitaclia.com/alquiler-apartamento-maravilloso_piso_amueblado_al_lado_de_paseo_de_gracia_dreta_de_l_eixample-barcelona-i8166003795316.htm?pag=19&f=&geo=p&from=list&lo=55,3500,148,23.65,2,2,48
https://www.habitaclia.com/alquiler-piso-gran_ubicado_en_la_plaza_tetuan_interseccion_del_passeig_s_dreta_de_l_eixample-barcelona-i4509004193295.htm?pag=19&f=&geo=p&from=list&lo=55,3100,169,18.34,4,3,48
https://www.habitaclia.com/alquiler-piso-amplia_vivienda_familiar_en_manuel_de_falla_sarria_con_parking_sarria-barcelona-i9433003077896.htm?pag=19&f=&geo=p&from=list&lo=55,3000,147,20.41,4,3,51
https://www.habitaclia.com/alquiler-casa_adosada-exclusiva_casa_en_diagonal_mar_diagonal_mar_i_el_front_maritim_del_poblenou-barcelona-i8166003795399.htm?pag=19&f=&geo=p&from=list&lo=55,7200,187,38.5,3,3,52
https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_amueblado_con_ascensor_calefaccion_y_ai_l_antiga_esquerra_de_l_eixample-barcelona-i29445000000165.htm?pag=19&f=&geo=p&from=list&lo=55,2350,127,18.5,3,2,40
https://www.habitaclia.com/alquiler-piso-en_en_con_249_m2_5_habitaciones_y_4_ba_pedralbes-barcelona-i25102000000035.htm?pag=19&f=&geo=p&from=list&lo=55,5000,249,20.08,5,4,53
https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_con_ascensor_parking_calefaccion_y_air_dreta_de_l_eixample-barcelona-i29445000000156.htm?pag=19&f=&geo=p&from=list&lo=55,7500,244,30.74,3,3,48
https://www.habitaclia.com/alquiler-piso-elegante_y_comodo_en_el_barrio_sarria_sarria-barcelona-i8306004363184.htm?pag=19&f=&geo=p&from=list&lo=55,1930,111,17.39,4,2,51
https://www.habitaclia.com/alquiler-piso-con_2_habitaciones_con_ascensor_calefaccion_y_aire_acondic_dreta_de_l_eixample-barcelona-i2948004434033.htm?pag=19&f=&geo=p&from=list&lo=55,1550,68,22.79,2,1,48
https://www.habitaclia.com/alquiler-piso-magnifico_zona_eixample_la_nova_esquerra_de_l_eixample-barcelona-i1233002634785.htm?pag=19&f=&geo=p&from=list&lo=55,1300,77,16.88,3,1,35
https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_diagonal_mar_i_el_front_maritim_del_poble-barcelona-i32305000000642.htm?pag=19&f=&geo=p&from=list&lo=55,3750,148,25.34,3,2,52
https://www.habitaclia.com/alquiler-atico-ideal_familias_en_calle_aribau_rosellon_l_antiga_esquerra_de_l_eixample-barcelona-i9578003974665.htm?pag=19&f=&geo=p&from=list&lo=55,2350,122,19.26,4,2,40
https://www.habitaclia.com/alquiler-apartamento-maravilloso_piso_en_galvany_sant_gervasi_galvany-barcelona-i8166003795558.htm?pag=19&f=&geo=p&from=list&lo=55,4300,200,21.5,4,2,49
https://www.habitaclia.com/alquiler-piso-con_ascensor_parking_calefaccion_y_aire_acondicionado_sant_andreu_de_palomar-barcelona-i46135000000265.htm?pag=20&f=&geo=p&from=list&lo=55,985,56,17.59,1,1,5
