url,title,city,neighborhood,price_per_month,m2,price_m2,bedrooms,bathrooms,year_of_construction,air_conditioner
https://www.habitaclia.com/alquiler-apartamento-merce_mar_4_gotic-barcelona-i45093000000005.htm?pag=14&f=&geo=p&from=list&lo=55,Alquiler apartamento merce mar 4 en Gòtic Barcelona,Barcelona,Gòtic,1750,65,26.92,2,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-obra_nueva_de_la_zona_franca_21_la_marina_del_prat_vermell-barcelona-i39600004439922.htm?pag=14&f=&geo=p&from=list&lo=55,Alquiler apartamento 72m2 en paseo de la zona franca obra nueva en Barcelona,Barcelona,La Marina del Prat Vermell,1520,72,21.11,2,2,-1,True
https://www.habitaclia.com/alquiler-piso-zona_horta_ambulatorio_parking_grande_opcional_horta-barcelona-i14201000000284.htm?pag=14&f=&geo=p&from=list&lo=55,Alquiler piso zona Horta ambulatorio parking grande opcional en Barcelona,Barcelona,Horta,980,71,13.8,2,1,1988,True
https://www.habitaclia.com/alquiler-piso-alto_standing_muy_buen_estado_sant_gervasi_galvany-barcelona-i4089004437478.htm?pag=14&f=&geo=p&from=list&lo=55,"Alquiler piso alto standing, muy buen estado en Sant Gervasi - Galvany Barcelona",Barcelona,Sant Gervasi - Galvany,6000,265,22.64,5,4,1975,True
https://www.habitaclia.com/alquiler-apartamento-amueblado_con_ascensor_raval-barcelona-i30785000002043.htm?pag=14&f=&geo=p&from=list&lo=55,Alquiler apartamento  amueblado con ascensor en Barcelona,Barcelona,Raval,1700,55,30.91,1,1,-1,False
https://www.habitaclia.com/alquiler-piso-de_temporal_en_zona_centrica_de_raval-barcelona-i27758000001517.htm?pag=14&f=&geo=p&from=list&lo=55,Alquiler piso  de alquiler temporal en zona céntrica en Barcelona,Barcelona,Raval,1190,45,26.44,1,1,-1,True
https://www.habitaclia.com/alquiler-piso-en_en_ronda_general_mitre_sant_gervasi_bonanova-barcelona-i24368000000163.htm?pag=14&f=&geo=p&from=list&lo=55,Alquiler piso  en alquiler en ronda general mitre en Barcelona,Barcelona,Sant Gervasi - Bonanova,3400,221,15.38,5,3,1970,True
https://www.habitaclia.com/alquiler-apartamento-con_2_habitaciones_amueblado_con_calefaccion_y_aire_vila_de_gracia-barcelona-i30785000002046.htm?pag=15&f=&geo=p&from=list&lo=55,Alquiler apartamento  con 2 habitaciones amueblado con calefacción y aire acondicionado en Barcelona,Barcelona,Vila de Gràcia,1650,67,24.63,2,1,-1,True
https://www.habitaclia.com/alquiler-piso-en_en_el_raval_raval-barcelona-i14760003329470.htm?pag=15&f=&geo=p&from=list&lo=55,Alquiler piso  en alquiler en el Raval en Raval Barcelona,Barcelona,Raval,1500,70,21.43,2,1,-1,True
https://www.habitaclia.com/alquiler-piso-vistas_mar_gran_terraza_3h_dobes_diagonal_mar_i_el_front_maritim_del_poblenou-barcelona-i4172004430248.htm?pag=15&f=&geo=p&from=list&lo=55,"Alquiler piso vistas mar,gran terraza,3h dobes en Barcelona",Barcelona,Diagonal Mar i el Front Marítim del Poblenou,4300,190,22.63,3,2,2005,True
https://www.habitaclia.com/alquiler-piso-loft_exclusivo_en_ciutat_vella_st_pere_sta_caterina_el_born-barcelona-i35122000000083.htm?pag=15&f=&geo=p&from=list&lo=55,Alquiler piso loft exclusivo en ciutat vella en St. Pere - Sta. Caterina - El Born Barcelona,Barcelona,St. Pere - Sta. Caterina - El Born,7000,290,24.14,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-con_3_habitaciones_amueblado_con_ascensor_calefacci_gotic-barcelona-i30785000001803.htm?pag=15&f=&geo=p&from=list&lo=55,"Alquiler apartamento  con 3 habitaciones amueblado con ascensor, calefacción y aire acondicionado en Barcelona",Barcelona,Gòtic,2900,108,26.85,3,2,1900,True
https://www.habitaclia.com/alquiler-piso-moderno_y_elegante_st_pere_sta_caterina_el_born-barcelona-i8306004363176.htm?pag=15&f=&geo=p&from=list&lo=55,Alquiler piso  moderno y elegante en St. Pere - Sta. Caterina - El Born Barcelona,Barcelona,St. Pere - Sta. Caterina - El Born,2100,92,22.83,1,2,1992,True
https://www.habitaclia.com/alquiler-apartamento-con_2_habitaciones_amueblado_con_ascensor_calefacci_l_antiga_esquerra_de_l_eixample-barcelona-i31390000000097.htm?pag=15&f=&geo=p&from=list&lo=55,"Alquiler apartamento  con 2 habitaciones amueblado con ascensor, calefacción y aire acondicionado en Barcelona",Barcelona,L´Antiga Esquerra de l´Eixample,3095,75,41.27,2,2,-1,True
https://www.habitaclia.com/alquiler-piso-recien_reformado_en_sant_gervasi_galvany-barcelona-i24368000000167.htm?pag=15&f=&geo=p&from=list&lo=55,Alquiler piso  recién reformado en alquiler en Barcelona,Barcelona,Sant Gervasi - Galvany,2500,110,22.73,3,2,1967,True
https://www.habitaclia.com/alquiler-piso-calle_de_casas_i_amigo_52_porta-barcelona-i31118000000062.htm?pag=15&f=&geo=p&from=list&lo=55,Alquiler piso en carrer de casas i amigó 52 en Porta Barcelona,Barcelona,Porta,1250,79,15.82,2,1,1973,True
https://www.habitaclia.com/alquiler-atico-sant_gervasi_galvany-barcelona-i17052000000187.htm?pag=15&f=&geo=p&from=list&lo=55,Alquiler ático en Sant Gervasi - Galvany Barcelona,Barcelona,Sant Gervasi - Galvany,1150,47,24.47,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-obra_nueva_de_la_zona_franca_21_la_marina_del_prat_vermell-barcelona-i39600004456868.htm?pag=15&f=&geo=p&from=list&lo=55,Alquiler apartamento 80m2 en paseo de la zona franca obra nueva en Barcelona,Barcelona,La Marina del Prat Vermell,1560,80,19.5,2,2,-1,True
https://www.habitaclia.com/alquiler-piso-con_4_habitaciones_con_ascensor_calefaccion_y_aire_acondic_abadessa_olzet_13_pedralbes-barcelona-i672001771732.htm?pag=15&f=&geo=p&from=list&lo=55,"Alquiler piso en calle abadessa olzet 13 piso con 4 habitaciones con ascensor, calefacción y aire acondicionado en Barcelona",Barcelona,Pedralbes,4261,149,28.6,4,3,2008,True
https://www.habitaclia.com/alquiler-piso-amplio_amueblado_en_carrer_de_lluna_raval-barcelona-i27758000001544.htm?pag=15&f=&geo=p&from=list&lo=55,Alquiler piso amplio piso amueblado en carrer de lluna en Barcelona,Barcelona,Raval,1915,70,27.36,2,1,-1,True
https://www.habitaclia.com/alquiler-piso-esquinero_a_estrenar_con_enorme_terraza_calle_de_laforja_30_sant_gervasi_galvany-barcelona-i1507004169395.htm?pag=15&f=&geo=p&from=list&lo=55,Alquiler piso en carrer de laforja 30 esquinero a estrenar con enorme terraza en Barcelona,Barcelona,Sant Gervasi - Galvany,2950,96,30.73,3,2,-1,True
https://www.habitaclia.com/alquiler-piso-en_sarria-barcelona-i29085000000153.htm?pag=15&f=&geo=p&from=list&lo=55,Alquiler piso  en Sarrià Barcelona,Barcelona,Sarrià,1100,49,22.45,1,1,1970,False
https://www.habitaclia.com/alquiler-apartamento-precioso_cerca_de_la_playa_gotic-barcelona-i45093000000003.htm?pag=16&f=&geo=p&from=list&lo=55,Alquiler apartamento precioso apartamento cerca de la playa en Barcelona,Barcelona,Gòtic,3500,100,35,4,2,-1,True
https://www.habitaclia.com/alquiler-piso-loft_equipado_calle_dels_ases_3_st_pere_sta_caterina_el_born-barcelona-i5935004333914.htm?pag=16&f=&geo=p&from=list&lo=55,Alquiler piso en carrer dels ases 3 loft equipado en Barcelona,Barcelona,St. Pere - Sta. Caterina - El Born,1100,45,24.44,1,1,1900,True
https://www.habitaclia.com/alquiler-piso-de_150_m2_de_3_hab_en_c_ricardo_villa_calle_de_ricardo_villa_7_tres_torres-barcelona-i39012000001467.htm?pag=16&f=&geo=p&from=list&lo=55,Alquiler piso en carrer de ricardo villa 7 piso de 150 m2 de 3 hab. en c. ricardo villa en Barcelona,Barcelona,Tres Torres,2800,150,18.67,3,3,1999,True
https://www.habitaclia.com/alquiler-apartamento-amueblado_pedralbes-barcelona-i44432000000181.htm?pag=16&f=&geo=p&from=list&lo=55,Alquiler apartamento  amueblado en Pedralbes Barcelona,Barcelona,Pedralbes,1646,37,44.49,1,1,-1,False
https://www.habitaclia.com/alquiler-piso-obra_nueva_de_la_zona_franca_21_la_marina_del_prat_vermell-barcelona-i39600004336205.htm?pag=16&f=&geo=p&from=list&lo=55,Alquiler piso 143m2 en paseo de la zona franca obra nueva en Barcelona,Barcelona,La Marina del Prat Vermell,1520,143,10.63,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-precioso_en_sant_gervasi_para_es_mensuales_sant_gervasi_galvany-barcelona-i5714000000574.htm?pag=16&f=&geo=p&from=list&lo=55,Alquiler apartamento precioso apartamento en sant gervasi para alquileres mensuales en Barcelona,Barcelona,Sant Gervasi - Galvany,1575,45,35,1,1,-1,True
https://www.habitaclia.com/alquiler-atico-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondi_via_augusta_349_sarria-barcelona-i672001771777.htm?pag=16&f=&geo=p&from=list&lo=55,"Alquiler ático en calle via augusta 349- ático con 3 habitaciones con ascensor, calefacción y aire acondicionado en Barcelona",Barcelona,Sarrià,3495,116,30.13,3,2,2019,True
https://www.habitaclia.com/alquiler-atico-con_ascensor_piscina_calefaccion_y_aire_acondicionado_ample_11_gotic-barcelona-i672001771785.htm?pag=16&f=&geo=p&from=list&lo=55,"Alquiler ático en calle ample 11 ático con ascensor, piscina, calefacción y aire acondicionado en Barcelona",Barcelona,Gòtic,2645,53,49.91,1,1,2020,True
https://www.habitaclia.com/alquiler-piso-con_2_habitaciones_amueblado_con_ascensor_y_parking_placeta_d_anna_muria_2_raval-barcelona-i40478000000245.htm?pag=16&f=&geo=p&from=list&lo=55,Alquiler piso en placeta d'anna murià 2 piso con 2 habitaciones amueblado con ascensor y parking en Barcelona,Barcelona,Raval,1720,63,27.3,2,1,-1,False
https://www.habitaclia.com/alquiler-piso-moderno_apartamento_amueblado_en_sant_antoni_sant_antoni-barcelona-i27758000001562.htm?pag=16&f=&geo=p&from=list&lo=55,Alquiler piso moderno apartamento amueblado en Sant Antoni en Barcelona,Barcelona,Sant Antoni,1980,53,37.36,2,1,-1,False
https://www.habitaclia.com/alquiler-piso-atico_de_temporal_en_dreta_de_l_eixample-barcelona-i27758000001581.htm?pag=16&f=&geo=p&from=list&lo=55,Alquiler piso ático de alquiler temporal en Dreta de l´Eixample Barcelona,Barcelona,Dreta de l´Eixample,1800,38,47.37,1,1,-1,False
https://www.habitaclia.com/alquiler-piso-alto_a_reformar_en_finca_regia_l_antiga_esquerra_de_l_eixample-barcelona-i4089004437450.htm?pag=16&f=&geo=p&from=list&lo=55,Alquiler piso alto a reformar en finca regia en L´Antiga Esquerra de l´Eixample Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,3000,200,15,3,3,1930,False
https://www.habitaclia.com/alquiler-piso-amueblado_con_terraza_de_50m2_en_eixample_la_nova_esquerra_de_l_eixample-barcelona-i13219004431200.htm?pag=16&f=&geo=p&from=list&lo=55,Alquiler piso  amueblado con terraza de 50m2 en eixample en Barcelona,Barcelona,La Nova Esquerra de l´Eixample,2500,75,33.33,3,1,-1,True
https://www.habitaclia.com/alquiler-piso-obra_nueva_travessera_gracia_de_9_sant_gervasi_galvany-barcelona-i41057004496264.htm?pag=16&f=&geo=p&from=list&lo=55,Alquiler piso 97m2 en travessera gracia (de) obra nueva en Barcelona,Barcelona,Sant Gervasi - Galvany,3000,97,30.93,3,2,-1,False
https://www.habitaclia.com/alquiler-atico-buen_con_terraza_4_habitaciones_y_pk_el_camp_d_en_grassot_i_gracia_nova-barcelona-i12171004355274.htm?pag=16&f=&geo=p&from=list&lo=55,"Alquiler ático buen ático con terraza, 4 habitaciones y pk. en Barcelona",Barcelona,El Camp d´en Grassot i Gràcia Nova,2100,109,19.27,4,2,1967,True
https://www.habitaclia.com/alquiler-piso-precioso_apartamento_equipado_en_zona_centrica_de_raval-barcelona-i27758000001555.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler piso precioso apartamento equipado en zona céntrica en Barcelona,Barcelona,Raval,1815,45,40.33,2,1,-1,True
https://www.habitaclia.com/alquiler-piso-exterior_a_calle_salon_comedor_amplio_con_salida_a_balcon_sant_gervasi_bonanova-barcelona-i4509004191421.htm?pag=17&f=&geo=p&from=list&lo=55,"Alquiler piso  exterior a calle. salón comedor amplio con salida a balcón. cocina tipo office reformada. el piso dispone de acabados de calidad, gres, calefacción individual de gas, instalación eléctrica nueva. servicio de portería y ascensor en Barcelona",Barcelona,Sant Gervasi - Bonanova,1720,148,11.62,4,2,1946,False
https://www.habitaclia.com/alquiler-piso-planta_baja_en_calle_peatonal_sarria-barcelona-i10906002312232.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler piso planta baja en calle peatonal en Sarrià Barcelona,Barcelona,Sarrià,1650,70,23.57,1,1,2009,True
https://www.habitaclia.com/alquiler-piso-temporal_de_apartamento_de_2_habitaciones_en_raval-barcelona-i27758000001158.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler piso alquiler temporal de apartamento de 2 habitaciones en Barcelona,Barcelona,Raval,1550,62,25,2,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-con_ascensor_sant_gervasi_galvany-barcelona-i4089004437484.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler apartamento  con ascensor en Sant Gervasi - Galvany Barcelona,Barcelona,Sant Gervasi - Galvany,1500,64,23.44,1,1,1980,False
https://www.habitaclia.com/alquiler-piso-hermoso_duplex_con_balcon_ubicado_en_el_centro_de_gotic-barcelona-i5714000000519.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler piso hermoso duplex con balcón ubicado en el centro en Barcelona,Barcelona,Gòtic,1400,14,100,1,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-amueblado_pedralbes-barcelona-i44432000000176.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler apartamento  amueblado en Pedralbes Barcelona,Barcelona,Pedralbes,1789,37,48.35,1,1,-1,False
https://www.habitaclia.com/alquiler-apartamento-amueblado_pedralbes-barcelona-i44432000000177.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler apartamento  amueblado en Pedralbes Barcelona,Barcelona,Pedralbes,1742,37,47.08,1,1,-1,False
https://www.habitaclia.com/alquiler-piso-con_2_habitaciones_amueblado_con_ascensor_raval-barcelona-i2385003181927.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler piso  con 2 habitaciones amueblado con ascensor en Barcelona,Barcelona,Raval,1600,70,22.86,2,2,-1,True
https://www.habitaclia.com/alquiler-piso-en_en_sant_gervasi_galvany_sant_gervasi_galvany-barcelona-i19063000000578.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler piso  en alquiler en sant gervasi-galvany en Barcelona,Barcelona,Sant Gervasi - Galvany,4000,206,19.42,5,3,1937,False
https://www.habitaclia.com/alquiler-apartamento-de_2_habitaciones_en_gracia_putget_farro-barcelona-i31390000000138.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 2 habitaciones en gràcia en Barcelona,Barcelona,Putget - Farró,1945,65,29.92,2,1,-1,False
https://www.habitaclia.com/alquiler-atico-luminoso_amueblado_y_equipado_en_zona_centrica_de_barcelon_raval-barcelona-i27758000001557.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler ático luminoso ático amueblado y equipado en zona céntrica en Barcelona,Barcelona,Raval,1715,60,28.58,2,1,-1,True
https://www.habitaclia.com/alquiler-duplex-con_2_habitaciones_sants-barcelona-i30853000000481.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler dúplex  con 2 habitaciones en Sants Barcelona,Barcelona,Sants,1500,98,15.31,2,2,-1,True
https://www.habitaclia.com/alquiler-piso-impecable_en_inmejorable_ubicacion_gotic-barcelona-i1507004169404.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler piso impecable en inmejorable ubicación en Barcelona,Barcelona,Gòtic,2800,134,20.9,3,2,-1,True
https://www.habitaclia.com/alquiler-piso-moderno_apartamento_de_a_pasos_del_metro_poble_sec_en_b_el_poble_sec_parc_de_montjuic-barcelona-i27758000001577.htm?pag=17&f=&geo=p&from=list&lo=55,Alquiler piso moderno apartamento de alquiler a pasos del metro poble sec en Barcelona,Barcelona,El Poble Sec - Parc de Montjuïc,1880,54,34.81,2,1,-1,False
https://www.habitaclia.com/alquiler-atico-luminoso_amueblado_y_equipado_en_zona_centrica_de_barcelon_raval-barcelona-i27758000001557.htm?pag=18&f=&geo=p&from=list&lo=55,Alquiler ático luminoso ático amueblado y equipado en zona céntrica en Barcelona,Barcelona,Raval,1715,60,28.58,2,1,-1,True
https://www.habitaclia.com/alquiler-duplex-con_2_habitaciones_sants-barcelona-i30853000000481.htm?pag=18&f=&geo=p&from=list&lo=55,Alquiler dúplex  con 2 habitaciones en Sants Barcelona,Barcelona,Sants,1500,98,15.31,2,2,-1,True
https://www.habitaclia.com/alquiler-piso-impecable_en_inmejorable_ubicacion_gotic-barcelona-i1507004169404.htm?pag=18&f=&geo=p&from=list&lo=55,Alquiler piso impecable en inmejorable ubicación en Barcelona,Barcelona,Gòtic,2800,134,20.9,3,2,-1,True
https://www.habitaclia.com/alquiler-piso-moderno_apartamento_de_a_pasos_del_metro_poble_sec_en_b_el_poble_sec_parc_de_montjuic-barcelona-i27758000001577.htm?pag=18&f=&geo=p&from=list&lo=55,Alquiler piso moderno apartamento de alquiler a pasos del metro poble sec en Barcelona,Barcelona,El Poble Sec - Parc de Montjuïc,1880,54,34.81,2,1,-1,False
https://www.habitaclia.com/alquiler-piso-amueblado_con_ascensor_calefaccion_y_aire_acondicionado_l_antiga_esquerra_de_l_eixample-barcelona-i38623000000618.htm?pag=18&f=&geo=p&from=list&lo=55,"Alquiler piso  amueblado con ascensor, calefacción y aire acondicionado en Barcelona",Barcelona,L´Antiga Esquerra de l´Eixample,1250,70,17.86,1,2,-1,True
https://www.habitaclia.com/alquiler-casa-agradable_reformada_en_plena_naturaleza_con_piscina_en_vall_vallvidrera_tibidabo_les_planes-barcelona-i4017003409837.htm?pag=18&f=&geo=p&from=list&lo=55,Alquiler casa agradable casa reformada en plena naturaleza con piscina en vallvidrera. en Barcelona,Barcelona,Vallvidrera - Tibidabo - Les Planes,5500,680,8.09,4,4,2019,True
https://www.habitaclia.com/alquiler-piso-sant_antoni-barcelona-i29487000004521.htm?pag=18&f=&geo=p&from=list&lo=55,Alquiler piso en Sant Antoni Barcelona,Barcelona,Sant Antoni,1895,85,22.29,3,2,-1,False
https://www.habitaclia.com/alquiler-piso-apartamento_de_2_dormitorios_con_terraza_en_gracia_el_camp_d_en_grassot_i_gracia_nova-barcelona-i31390000000263.htm?pag=18&f=&geo=p&from=list&lo=55,Alquiler piso apartamento de 2 dormitorios con terraza en gràcia en Barcelona,Barcelona,El Camp d´en Grassot i Gràcia Nova,2355,90,26.17,2,1,-1,True
https://www.habitaclia.com/alquiler-piso-luminoso_apartamento_amueblado_con_terraza_en_calle_provenca_la_nova_esquerra_de_l_eixample-barcelona-i27758000001744.htm?pag=18&f=&geo=p&from=list&lo=55,Alquiler piso luminoso apartamento amueblado con terraza en calle provença en Barcelona,Barcelona,La Nova Esquerra de l´Eixample,1790,64,27.97,3,1,-1,True
https://www.habitaclia.com/alquiler-apartamento-putget_farro-barcelona-i21202000000323.htm?pag=18&f=&geo=p&from=list&lo=55,Alquiler apartamento en Putget - Farró Barcelona,Barcelona,Putget - Farró,2200,80,27.5,2,1,-1,True
https://www.habitaclia.com/alquiler-duplex-atico_con_piscina_ronda_general_mitre_191_putget_farro-barcelona-i4542004334963.htm?pag=18&f=&geo=p&from=list&lo=55,Alquiler dúplex en ronda general mitre atico duplex con piscina en Barcelona,Barcelona,Putget - Farró,5500,198,27.78,5,5,1968,True
https://www.habitaclia.com/alquiler-casa-chalet_en_pedralbes_pedralbes-barcelona-i8166003793295.htm?pag=18&f=&geo=p&from=list&lo=55,Alquiler casa chalet en Pedralbes en Pedralbes Barcelona,Barcelona,Pedralbes,20000,511,39.14,5,4,1958,True
https://www.habitaclia.com/alquiler-piso-precioso_y_funcional_de_obra_nueva_en_sarria_vallvidrera_tibidabo_les_planes-barcelona-i8166003795897.htm?pag=18&f=&geo=p&from=list&lo=55,Alquiler piso precioso y funcional piso de obra nueva en sarrià en Barcelona,Barcelona,Vallvidrera - Tibidabo - Les Planes,3650,129,28.29,3,2,2023,True
https://www.habitaclia.com/alquiler-piso-espectacular_de_obra_nueva_en_sarria_sarria-barcelona-i8166003795894.htm?pag=18&f=&geo=p&from=list&lo=55,Alquiler piso espectacular piso de obra nueva en Sarrià en Barcelona,Barcelona,Sarrià,3450,134,25.75,3,2,2023,True
https://www.habitaclia.com/alquiler-duplex-exclusivo_con_jardin_privado_en_sarria_sarria-barcelona-i8166003795891.htm?pag=19&f=&geo=p&from=list&lo=55,Alquiler dúplex exclusivo dúplex con jardín privado en Sarrià en Barcelona,Barcelona,Sarrià,4000,170,23.53,3,3,2023,True
https://www.habitaclia.com/alquiler-piso-espectacular_de_obra_nueva_en_sarria_sarria-barcelona-i8166003795895.htm?pag=19&f=&geo=p&from=list&lo=55,Alquiler piso espectacular piso de obra nueva en Sarrià en Barcelona,Barcelona,Sarrià,3750,134,27.99,3,2,2023,True
https://www.habitaclia.com/alquiler-apartamento-maravilloso_piso_amueblado_al_lado_de_paseo_de_gracia_dreta_de_l_eixample-barcelona-i8166003795316.htm?pag=19&f=&geo=p&from=list&lo=55,Alquiler apartamento maravilloso piso amueblado al lado de paseo de gracia en Barcelona,Barcelona,Dreta de l´Eixample,3500,148,23.65,2,2,1930,True
https://www.habitaclia.com/alquiler-piso-gran_ubicado_en_la_plaza_tetuan_interseccion_del_passeig_s_dreta_de_l_eixample-barcelona-i4509004193295.htm?pag=19&f=&geo=p&from=list&lo=55,"Alquiler piso gran piso ubicado en la plaza tetuán, intersección del passeig sant joan y la gran vía, a pocos minutos del corazón de la ciudad. piso amplio con mucha luz y de grandes espacios. en Barcelona",Barcelona,Dreta de l´Eixample,3100,169,18.34,4,3,1950,True
https://www.habitaclia.com/alquiler-piso-amplia_vivienda_familiar_en_manuel_de_falla_sarria_con_parking_sarria-barcelona-i9433003077896.htm?pag=19&f=&geo=p&from=list&lo=55,Alquiler piso amplia vivienda familiar en manuel de falla - Sarrià con parking incluido. en Barcelona,Barcelona,Sarrià,3000,147,20.41,4,3,1960,True
https://www.habitaclia.com/alquiler-casa_adosada-exclusiva_casa_en_diagonal_mar_diagonal_mar_i_el_front_maritim_del_poblenou-barcelona-i8166003795399.htm?pag=19&f=&geo=p&from=list&lo=55,Alquiler casa adosada exclusiva casa en diagonal mar en Barcelona,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,7200,187,38.5,3,3,2000,True
https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_amueblado_con_ascensor_calefaccion_y_ai_l_antiga_esquerra_de_l_eixample-barcelona-i29445000000165.htm?pag=19&f=&geo=p&from=list&lo=55,"Alquiler piso  con 3 habitaciones amueblado con ascensor, calefacción y aire acondicionado en Barcelona",Barcelona,L´Antiga Esquerra de l´Eixample,2350,127,18.5,3,2,1996,True
https://www.habitaclia.com/alquiler-piso-en_en_con_249_m2_5_habitaciones_y_4_ba_pedralbes-barcelona-i25102000000035.htm?pag=19&f=&geo=p&from=list&lo=55,"Alquiler piso  en alquiler , con 249 m2, 5 habitaciones y 4 baños, piscina, 2 plazas de garaje, ascensor y aire acondicionado. en Barcelona",Barcelona,Pedralbes,5000,249,20.08,5,4,1979,True
https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_con_ascensor_parking_calefaccion_y_air_dreta_de_l_eixample-barcelona-i29445000000156.htm?pag=19&f=&geo=p&from=list&lo=55,"Alquiler piso  con 3 habitaciones con ascensor, parking, calefacción y aire acondicionado en Barcelona",Barcelona,Dreta de l´Eixample,7500,244,30.74,3,3,1957,True
https://www.habitaclia.com/alquiler-piso-elegante_y_comodo_en_el_barrio_sarria_sarria-barcelona-i8306004363184.htm?pag=19&f=&geo=p&from=list&lo=55,Alquiler piso  elegante y cómodo en el barrio Sarrià. en Barcelona,Barcelona,Sarrià,1930,111,17.39,4,2,1967,True
https://www.habitaclia.com/alquiler-piso-con_2_habitaciones_con_ascensor_calefaccion_y_aire_acondic_dreta_de_l_eixample-barcelona-i2948004434033.htm?pag=19&f=&geo=p&from=list&lo=55,"Alquiler piso  con 2 habitaciones con ascensor, calefacción y aire acondicionado en Barcelona",Barcelona,Dreta de l´Eixample,1550,68,22.79,2,1,1900,True
https://www.habitaclia.com/alquiler-piso-magnifico_zona_eixample_la_nova_esquerra_de_l_eixample-barcelona-i1233002634785.htm?pag=19&f=&geo=p&from=list&lo=55,Alquiler piso magnifico piso zona eixample en La Nova Esquerra de l´Eixample Barcelona,Barcelona,La Nova Esquerra de l´Eixample,1300,77,16.88,3,1,1976,True
https://www.habitaclia.com/alquiler-piso-con_3_habitaciones_con_ascensor_calefaccion_y_aire_acondic_diagonal_mar_i_el_front_maritim_del_poble-barcelona-i32305000000642.htm?pag=19&f=&geo=p&from=list&lo=55,"Alquiler piso  con 3 habitaciones con ascensor, calefacción y aire acondicionado en Barcelona",Barcelona,Diagonal Mar i el Front Marítim del Poblenou,3750,148,25.34,3,2,-1,True
https://www.habitaclia.com/alquiler-atico-ideal_familias_en_calle_aribau_rosellon_l_antiga_esquerra_de_l_eixample-barcelona-i9578003974665.htm?pag=19&f=&geo=p&from=list&lo=55,Alquiler ático ideal familias en calle aribau- rosellón en Barcelona,Barcelona,L´Antiga Esquerra de l´Eixample,2350,122,19.26,4,2,1960,True
https://www.habitaclia.com/alquiler-apartamento-maravilloso_piso_en_galvany_sant_gervasi_galvany-barcelona-i8166003795558.htm?pag=19&f=&geo=p&from=list&lo=55,Alquiler apartamento maravilloso piso en galvany en Barcelona,Barcelona,Sant Gervasi - Galvany,4300,200,21.5,4,2,1930,True
https://www.habitaclia.com/alquiler-piso-con_ascensor_parking_calefaccion_y_aire_acondicionado_sant_andreu_de_palomar-barcelona-i46135000000265.htm?pag=20&f=&geo=p&from=list&lo=55,"Alquiler piso  con ascensor, parking, calefacción y aire acondicionado en Barcelona",Barcelona,Sant Andreu de Palomar,985,56,17.59,1,1,2008,True
https://www.habitaclia.com/alquiler-atico-practico_apartamento_en_la_barceloneta_con_terraza_barceloneta-barcelona-i38232000000435.htm?pag=20&f=&geo=p&from=list&lo=55,Alquiler ático práctico apartamento en la Barceloneta con terraza en Barcelona,Barcelona,Barceloneta,1400,32,43.75,1,1,1937,True
https://www.habitaclia.com/alquiler-piso-hermoso_temporal_en_el_gotico_a_partir_de_6_meses_gotic-barcelona-i8166003794520.htm?pag=20&f=&geo=p&from=list&lo=55,Alquiler piso hermoso piso temporal en el gotico a partir de 6 meses. en Barcelona,Barcelona,Gòtic,3000,130,23.08,3,2,-1,True
https://www.habitaclia.com/alquiler-apartamento-de_1_dormitorio_con_terraza_en_eixample_esquerra_la_nova_esquerra_de_l_eixample-barcelona-i31390000000104.htm?pag=20&f=&geo=p&from=list&lo=55,Alquiler apartamento  de 1 dormitorio con terraza en eixample esquerra en Barcelona,Barcelona,La Nova Esquerra de l´Eixample,3270,119,27.48,1,1,-1,True
https://www.habitaclia.com/alquiler-piso-temporal_disponibilidad_inmediata_el_camp_d_en_grassot_i_gracia_nova-barcelona-i38188000001395.htm?pag=20&f=&geo=p&from=list&lo=55,Alquiler piso alquiler temporal | disponibilidad inmediata en Barcelona,Barcelona,El Camp d´en Grassot i Gràcia Nova,1470,68,21.62,2,1,-1,True
